N,T,Total_T
357100,44,10329816
357200,27,10332953
357300,28,10335951
357400,19,10338934
357500,37,10341746
357600,27,10344870
357700,30,10347806
357800,27,10350742
357900,26,10353886
358000,22,10357132
358100,36,10360256
358200,23,10363394
358300,28,10367966
358400,30,10371145
358500,26,10374027
358600,35,10376983
358700,22,10379898
358800,31,10382967
358900,28,10386104
359000,31,10389173
359100,33,10392321
359200,25,10395536
359300,26,10398694
359400,32,10401728
359500,28,10404910
359600,37,10408060
359700,23,10411279
359800,33,10414468
359900,25,10417478
360000,26,10420611
360100,22,10424090
360200,27,10427186
360300,29,10430309
360400,34,10433717
360500,24,10436734
360600,24,10439536
360700,33,10442496
360800,27,10445351
360900,20,10448259
361000,25,10451306
361100,30,10454296
361200,28,10457209
361300,26,10460137
361400,26,10463169
361500,26,10465986
361600,25,10468572
361700,30,10471481
361800,18,10474249
361900,25,10477163
362000,25,10480224
362100,29,10483034
362200,30,10485869
362300,27,10488884
362400,31,10492018
362500,17,10495000
362600,19,10497469
362700,20,10499969
362800,24,10502595
362900,24,10505270
363000,32,10508316
363100,30,10510935
363200,40,10513715
363300,25,10516711
363400,25,10519597
363500,28,10522450
363600,29,10525296
363700,26,10527912
363800,32,10530770
363900,34,10533544
364000,34,10536337
364100,26,10539526
364200,21,10542263
364300,25,10545215
364400,21,10548150
364500,33,10551137
364600,23,10553910
364700,33,10556620
364800,24,10559569
364900,21,10562347
365000,27,10565490
365100,30,10568386
365200,28,10571288
365300,27,10574319
365400,36,10577495
365500,32,10580445
365600,25,10583358
365700,26,10586286
365800,28,10589176
365900,37,10592024
366000,31,10595302
366100,27,10598428
366200,22,10601362
366300,37,10604351
366400,25,10607675
366500,26,10610896
366600,29,10614127
366700,27,10617009
366800,36,10619907
366900,26,10623122
367000,26,10625954
367100,33,10629147
367200,27,10632017
367300,29,10635049
367400,21,10638079
367500,38,10641243
367600,32,10644588
367700,24,10647526
367800,27,10650531
367900,27,10653562
368000,36,10656424
368100,27,10659196
368200,30,10662070
368300,21,10664839
368400,20,10667919
368500,27,10672167
368600,28,10675252
368700,36,10678242
368800,26,10681146
368900,24,10684055
369000,31,10686774
369100,21,10689689
369200,25,10692426
369300,27,10695083
369400,31,10698151
369500,32,10700919
369600,29,10703875
369700,20,10706755
369800,25,10709518
369900,36,10712206
370000,20,10715127
370100,22,10718264
370200,25,10721749
370300,27,10724699
370400,28,10727501
370500,20,10730593
370600,28,10733632
370700,24,10736878
370800,25,10739663
370900,27,10742506
371000,33,10745470
371100,31,10748568
371200,34,10751499
371300,20,10754540
371400,25,10757940
371500,29,10760916
371600,30,10764068
371700,33,10767043
371800,21,10770118
371900,22,10772940
372000,26,10775832
372100,26,10778763
372200,26,10781735
372300,22,10784419
372400,35,10787180
372500,26,10790052
372600,33,10793038
372700,38,10796280
372800,30,10799326
372900,29,10801971
373000,19,10805014
373100,31,10808181
373200,36,10810991
373300,31,10814274
373400,24,10817415
373500,32,10820420
373600,42,10823151
373700,31,10826123
373800,29,10829105
373900,20,10832009
374000,26,10834814
374100,25,10837611
374200,27,10840545
374300,21,10843417
374400,30,10846289
374500,42,10849120
374600,22,10852505
374700,32,10855596
374800,23,10858790
374900,27,10861565
375000,25,10864445
375100,37,10867704
375200,31,10870830
375300,25,10874081
375400,30,10876730
375500,28,10879706
375600,21,10882759
375700,22,10885597
375800,24,10888550
375900,32,10891534
376000,30,10894589
376100,27,10897744
376200,26,10900867
376300,44,10904279
376400,35,10907293
376500,34,10910313
376600,28,10913842
376700,26,10917107
376800,28,10920203
376900,25,10923273
377000,18,10925862
377100,23,10928875
377200,26,10931827
377300,32,10934709
377400,30,10937563
377500,33,10940313
377600,24,10943499
377700,25,10946306
377800,20,10949304
377900,20,10952206
378000,26,10954927
378100,26,10957731
378200,26,10960436
378300,34,10963350
378400,26,10966347
378500,20,10969084
378600,32,10972034
378700,30,10974989
378800,27,10979309
378900,31,10982512
379000,31,10985425
379100,32,10988588
379200,35,10991595
379300,30,10994459
379400,23,10997287
379500,26,11000274
379600,25,11003283
379700,26,11006121
379800,37,11009203
379900,33,11012483
380000,25,11015336
380100,31,11018212
380200,25,11021235
380300,22,11024043
380400,27,11027101
380500,26,11029978
380600,31,11033120
380700,31,11036150
380800,31,11039222
380900,29,11042250
381000,26,11045116
381100,26,11048043
381200,27,11051085
381300,26,11054027
381400,27,11057100
381500,31,11059969
381600,28,11062802
381700,32,11066013
381800,34,11069057
381900,23,11072223
382000,27,11075275
382100,22,11078275
382200,28,11081290
382300,33,11084144
382400,33,11087279
382500,21,11090259
382600,26,11093318
382700,34,11096560
382800,31,11099559
382900,38,11102740
383000,20,11105997
383100,41,11108594
383200,26,11111630
383300,34,11114617
383400,47,11117707
383500,38,11121160
383600,23,11124155
383700,31,11126949
383800,27,11130211
383900,32,11133257
384000,40,11136482
384100,22,11139388
384200,22,11142526
384300,36,11145827
384400,42,11149063
384500,29,11152273
384600,30,11155339
384700,36,11158593
384800,34,11161979
384900,23,11165145
385000,34,11168380
385100,32,11171312
385200,25,11174124
385300,28,11177155
385400,37,11180170
385500,33,11183119
385600,26,11185949
385700,20,11188846
385800,28,11191991
385900,27,11194987
386000,30,11197918
386100,21,11200694
386200,25,11203800
386300,27,11206983
386400,21,11209963
386500,42,11212946
386600,25,11216037
386700,37,11218999
386800,28,11221902
386900,27,11225066
387000,23,11228236
387100,25,11231222
387200,30,11234248
387300,31,11237503
387400,20,11240647
387500,34,11244041
387600,29,11247218
387700,45,11250338
387800,39,11253684
387900,38,11256787
388000,27,11260131
388100,20,11263945
388200,26,11266988
388300,29,11270084
388400,27,11273248
388500,23,11276174
388600,33,11279360
388700,34,11283592
388800,32,11287089
388900,32,11290252
389000,32,11293477
389100,34,11296606
389200,20,11299660
389300,22,11302593
389400,20,11305554
389500,23,11308556
389600,27,11311427
389700,21,11314429
389800,25,11317283
389900,33,11320275
390000,27,11323405
390100,24,11326511
390200,25,11329681
390300,23,11332735
390400,30,11335865
390500,32,11338816
390600,21,11341982
390700,38,11345188
390800,22,11348254
390900,33,11351528
391000,24,11354657
391100,30,11357866
391200,25,11361260
391300,26,11364086
391400,28,11366962
391500,27,11370061
391600,27,11373066
391700,28,11376167
391800,24,11379094
391900,29,11381877
392000,27,11385036
392100,24,11388352
392200,20,11391711
392300,29,11394640
392400,27,11397634
392500,24,11400890
392600,25,11403914
392700,39,11407045
392800,22,11410207
392900,24,11413339
393000,28,11416412
393100,34,11419755
393200,24,11423321
393300,28,11425958
393400,29,11428931
393500,35,11431672
393600,24,11434582
393700,19,11437219
393800,28,11440115
393900,31,11442870
394000,16,11445519
394100,20,11448217
394200,25,11451049
394300,35,11453880
394400,24,11456454
394500,28,11459028
394600,24,11461537
394700,47,11464367
394800,24,11467053
394900,26,11469628
395000,26,11472405
395100,20,11475347
395200,24,11478266
395300,16,11480871
395400,16,11483580
395500,31,11486547
395600,29,11489427
395700,25,11492087
395800,43,11495126
395900,33,11498126
396000,29,11500938
396100,29,11503842
396200,26,11506727
396300,39,11509711
396400,31,11512448
396500,31,11515091
396600,21,11517822
396700,21,11520873
396800,28,11523835
396900,20,11526729
397000,25,11529683
397100,32,11532537
397200,20,11535670
397300,33,11538781
397400,29,11541513
397500,25,11544197
397600,24,11546956
397700,29,11549888
397800,24,11552906
397900,31,11555751
398000,19,11558536
398100,19,11561530
398200,31,11564287
398300,31,11566857
398400,25,11569828
398500,27,11572546
398600,25,11575300
398700,36,11578022
398800,20,11580979
398900,26,11584013
399000,25,11587026
399100,31,11589995
399200,25,11593078
399300,30,11596072
399400,24,11599233
399500,25,11602136
399600,24,11605103
399700,31,11608040
399800,20,11610983
399900,20,11613829
400000,29,11616623
400100,35,11619457
400200,20,11622174
400300,29,11625092
400400,24,11628183
400500,20,11630885
400600,35,11633985
400700,41,11636899
400800,25,11639782
400900,25,11643004
401000,35,11645829
401100,22,11648787
401200,29,11651810
401300,42,11654923
401400,30,11658065
401500,31,11660842
401600,24,11663453
401700,24,11666447
401800,29,11669256
401900,26,11671991
402000,24,11674860
402100,32,11677707
402200,29,11680722
402300,31,11683591
402400,24,11686431
402500,18,11688964
402600,31,11691709
402700,18,11694743
402800,24,11697665
402900,21,11700273
403000,21,11702807
403100,22,11705561
403200,43,11708584
403300,30,11711788
403400,26,11714730
403500,44,11717736
403600,25,11720423
403700,28,11723262
403800,31,11726161
403900,33,11729324
404000,29,11732331
404100,19,11735301
404200,36,11738087
404300,32,11741046
404400,26,11743968
404500,25,11746924
404600,30,11749396
404700,27,11752195
404800,25,11754934
404900,21,11757774
405000,29,11760991
405100,32,11764134
405200,31,11767063
405300,23,11769998
405400,30,11773031
405500,43,11776066
405600,19,11778793
405700,19,11781633
405800,19,11784239
405900,19,11787000
406000,35,11789797
406100,24,11792510
406200,37,11795293
406300,45,11798450
406400,23,11801529
406500,26,11804412
406600,25,11807717
406700,35,11810682
406800,25,11813726
406900,42,11816606
407000,26,11819403
407100,27,11822536
407200,20,11825310
407300,19,11828453
407400,27,11831269
407500,27,11834506
407600,18,11837774
407700,25,11840481
407800,31,11843338
407900,27,11846210
408000,39,11849216
408100,24,11852367
408200,25,11855439
408300,27,11858407
408400,25,11861427
408500,32,11864516
408600,25,11867611
408700,27,11870445
408800,35,11873236
408900,31,11876328
409000,25,11879502
409100,30,11882738
409200,26,11885829
409300,23,11888892
409400,27,11891873
409500,36,11894887
409600,27,11898378
409700,29,11901144
409800,24,11903971
409900,31,11906771
410000,19,11909631
410100,26,11912603
410200,29,11915221
410300,46,11918044
410400,29,11921001
410500,25,11923824
410600,29,11926671
410700,30,11929414
410800,28,11932175
410900,18,11934993
411000,26,11937599
411100,37,11940552
411200,24,11943332
411300,27,11945899
411400,26,11948767
411500,33,11951571
411600,21,11954637
411700,18,11957498
411800,19,11960087
411900,30,11962899
412000,30,11965508
412100,25,11968224
412200,30,11971244
412300,27,11974271
412400,34,11977526
412500,20,11980475
412600,20,11983514
412700,31,11986598
412800,18,11989525
412900,25,11992524
413000,32,11995478
413100,25,11998376
413200,19,12001556
413300,26,12004306
413400,21,12007209
413500,38,12010576
413600,21,12013672
413700,16,12016833
413800,24,12019708
413900,25,12022306
414000,26,12025131
414100,37,12028292
414200,26,12031099
414300,31,12033944
414400,26,12036865
414500,20,12039977
414600,25,12042903
414700,32,12045910
414800,31,12048784
414900,33,12051751
415000,24,12054539
415100,39,12057271
415200,29,12060201
415300,31,12062968
415400,26,12065877
415500,44,12068826
415600,28,12071936
415700,28,12075133
415800,26,12078084
415900,20,12080635
416000,25,12083457
416100,30,12086325
416200,32,12089471
416300,25,12092461
416400,27,12095182
416500,32,12098225
416600,22,12101285
416700,33,12104346
416800,18,12107621
416900,20,12110421
417000,22,12113188
417100,27,12115904
417200,41,12118971
417300,25,12122058
417400,43,12124958
417500,39,12127972
417600,29,12131149
417700,32,12134077
417800,17,12137414
417900,20,12140308
418000,25,12143253
418100,18,12146250
418200,30,12149037
418300,36,12151850
418400,32,12154774
418500,20,12157595
418600,21,12160749
418700,24,12163601
418800,41,12166594
418900,25,12169532
419000,30,12172260
419100,27,12175281
419200,26,12178253
419300,29,12181169
419400,19,12184149
419500,26,12187127
419600,24,12189960
419700,27,12192793
419800,38,12197170
419900,20,12200222
420000,25,12203218
420100,25,12206038
420200,28,12208792
420300,31,12211959
420400,28,12214862
420500,21,12217882
420600,27,12221023
420700,33,12223976
420800,37,12227142
420900,24,12230161
421000,27,12233013
421100,30,12235969
421200,28,12238991
421300,28,12242075
421400,24,12245082
421500,45,12248037
421600,38,12251014
421700,22,12254262
421800,28,12257608
421900,31,12261057
422000,30,12263901
422100,29,12266593
422200,30,12269473
422300,31,12272342
422400,26,12275454
422500,31,12278657
422600,32,12281674
422700,31,12284632
422800,20,12287612
422900,40,12290747
423000,38,12293557
423100,35,12296723
423200,20,12300091
423300,20,12303245
423400,26,12306337
423500,31,12309464
423600,26,12312435
423700,22,12315650
423800,29,12318564
423900,34,12321639
424000,24,12324646
424100,35,12327548
424200,25,12330647
424300,32,12333531
424400,35,12336762
424500,22,12339860
424600,36,12342753
424700,44,12346329
424800,27,12349504
424900,32,12352798
425000,20,12356139
425100,21,12359310
425200,27,12362523
425300,27,12365664
425400,37,12368890
425500,32,12372062
425600,37,12375008
425700,27,12378208
425800,22,12381515
425900,29,12384974
426000,16,12388202
426100,23,12390946
426200,38,12393632
426300,41,12396396
426400,38,12399120
426500,24,12402104
426600,26,12404673
426700,30,12407663
426800,45,12410465
426900,30,12413354
427000,26,12416199
427100,27,12418710
427200,33,12421484
427300,24,12424231
427400,31,12427293
427500,36,12430178
427600,19,12433025
427700,34,12436010
427800,20,12439039
427900,31,12441876
428000,35,12445235
428100,26,12448066
428200,23,12450828
428300,20,12453631
428400,20,12456573
428500,24,12459742
428600,29,12462759
428700,30,12465408
428800,30,12468428
428900,26,12471309
429000,33,12474263
429100,25,12477124
429200,36,12479862
429300,21,12482782
429400,35,12485753
429500,27,12488982
429600,24,12492117
429700,31,12495140
429800,26,12498244
429900,31,12501132
430000,26,12504143
430100,28,12507216
430200,20,12509905
430300,40,12512844
430400,25,12515874
430500,30,12518748
430600,19,12521979
430700,22,12524707
430800,27,12527571
430900,20,12530521
431000,28,12533366
431100,37,12536730
431200,26,12539406
431300,20,12542089
431400,20,12544911
431500,29,12547707
431600,25,12550843
431700,35,12553760
431800,31,12557081
431900,32,12560097
432000,27,12563182
432100,28,12566321
432200,19,12569375
432300,36,12572368
432400,24,12575306
432500,27,12578288
432600,22,12581269
432700,26,12584318
432800,20,12587192
432900,30,12590231
433000,30,12593118
433100,41,12596244
433200,29,12599316
433300,20,12602249
433400,28,12605230
433500,29,12608084
433600,37,12611076
433700,25,12613976
433800,20,12616880
433900,37,12619856
434000,28,12622733
434100,34,12625751
434200,30,12628939
434300,34,12631578
434400,29,12634387
434500,19,12637066
434600,31,12640055
434700,19,12643052
434800,24,12645657
434900,29,12648619
435000,28,12651494
435100,25,12654483
435200,24,12657550
435300,31,12660321
435400,29,12663118
435500,31,12666101
435600,24,12668999
435700,28,12672003
435800,41,12674908
435900,44,12677992
436000,27,12681158
436100,29,12684205
436200,23,12687098
436300,20,12689882
436400,29,12692639
436500,25,12695297
436600,31,12698207
436700,46,12701366
436800,27,12704562
436900,21,12707320
437000,32,12710318
437100,34,12713304
437200,34,12716222
437300,21,12719079
437400,20,12721947
437500,33,12725406
437600,21,12728670
437700,31,12731787
437800,27,12734915
437900,36,12738021
438000,27,12741196
438100,27,12744233
438200,24,12747242
438300,41,12750755
438400,25,12753573
438500,31,12756539
438600,30,12759613
438700,28,12762676
438800,25,12765625
438900,26,12768496
439000,26,12771578
439100,32,12774666
439200,27,12777802
439300,29,12781086
439400,21,12783830
439500,27,12786719
439600,31,12789699
439700,26,12792845
439800,31,12796009
439900,26,12798995
440000,32,12802014
440100,27,12806290
440200,32,12809472
440300,39,12812760
440400,25,12815724
440500,21,12818500
440600,26,12821717
440700,33,12824744
440800,27,12827719
440900,20,12830643
441000,31,12833671
441100,27,12836779
441200,30,12839948
441300,27,12843111
441400,30,12846263
441500,28,12849224
441600,35,12852318
441700,32,12855672
441800,21,12858937
441900,32,12862330
442000,20,12865505
442100,34,12868594
442200,29,12871674
442300,39,12874954
442400,17,12878334
442500,29,12881223
442600,20,12884233
442700,27,12887149
442800,25,12890035
442900,18,12892758
443000,19,12895698
443100,31,12898416
443200,31,12901377
443300,27,12904529
443400,28,12907729
443500,26,12910346
443600,20,12913050
443700,25,12915800
443800,30,12918779
443900,24,12921826
444000,26,12924883
444100,25,12927905
444200,36,12930917
444300,26,12933707
444400,27,12937109
444500,31,12939988
444600,27,12942863
444700,32,12945689
444800,30,12948497
444900,26,12951286
445000,19,12953959
445100,27,12956546
445200,25,12959788
445300,28,12962937
445400,27,12965946
445500,26,12969043
445600,19,12971991
445700,20,12974714
445800,31,12977735
445900,36,12980808
446000,25,12983983
446100,21,12986984
446200,23,12990330
446300,39,12993319
446400,26,12996615
446500,18,12999578
446600,30,13002514
446700,43,13005330
446800,20,13008147
446900,25,13011117
447000,24,13014116
447100,28,13016801
447200,32,13019706
447300,27,13022795
447400,38,13025804
447500,27,13028985
447600,24,13031798
447700,31,13034783
447800,32,13037705
447900,39,13040694
448000,35,13043711
448100,21,13046418
448200,21,13049440
448300,52,13052738
448400,21,13056020
448500,26,13059264
448600,32,13062094
448700,32,13065053
448800,20,13068074
448900,21,13071181
449000,22,13074156
449100,25,13077005
449200,27,13079881
449300,28,13083045
449400,27,13086217
449500,42,13089666
449600,25,13092625
449700,20,13095439
449800,20,13098528
449900,32,13101852
450000,21,13104813
450100,29,13108080
450200,27,13112507
450300,30,13115673
450400,30,13118676
450500,24,13121990
450600,26,13125097
450700,25,13127853
450800,21,13130713
450900,25,13133632
451000,30,13136496
451100,26,13139308
451200,24,13142102
451300,37,13145067
451400,21,13148240
451500,26,13151168
451600,31,13154659
451700,26,13157691
451800,21,13160591
451900,28,13163452
452000,21,13166511
452100,35,13169884
452200,27,13172669
452300,30,13175607
452400,32,13178859
452500,27,13181907
452600,27,13185152
452700,27,13187996
452800,35,13191234
452900,30,13194269
453000,20,13197433
453100,23,13200561
453200,29,13203591
453300,23,13206587
453400,31,13209765
453500,28,13212886
453600,26,13215843
453700,21,13218720
453800,21,13221767
453900,36,13224663
454000,23,13227697
454100,33,13230584
454200,33,13233654
454300,33,13236867
454400,35,13240159
454500,27,13243152
454600,23,13246386
454700,33,13249597
454800,18,13252493
454900,31,13255485
455000,24,13258498
455100,38,13261587
455200,19,13264554
455300,20,13267561
455400,28,13270550
455500,33,13273547
455600,33,13276573
455700,25,13279652
455800,27,13282412
455900,30,13285318
456000,27,13288356
456100,33,13291792
456200,26,13295032
456300,32,13298245
456400,27,13301151
456500,27,13304396
456600,33,13307390
456700,31,13310480
456800,26,13313436
456900,28,13316301
457000,27,13319325
457100,22,13322281
457200,27,13325350
457300,32,13328277
457400,28,13331220
457500,31,13334184
457600,21,13337366
457700,32,13340758
457800,34,13343676
457900,32,13346812
458000,26,13349835
458100,23,13352975
458200,24,13356044
458300,35,13359457
458400,28,13362443
458500,22,13365660
458600,29,13368564
458700,36,13371880
458800,24,13374951
458900,18,13377600
459000,26,13380375
459100,24,13383178
459200,25,13385931
459300,17,13388627
459400,25,13391378
459500,26,13394315
459600,26,13397071
459700,25,13399802
459800,26,13402820
459900,25,13405348
460000,26,13407929
460100,24,13411878
460200,30,13414634
460300,18,13417652
460400,26,13420782
460500,21,13423603
460600,36,13426555
460700,27,13429396
460800,23,13432450
460900,24,13435292
461000,23,13438119
461100,30,13440681
461200,27,13443265
461300,31,13445848
461400,24,13448772
461500,27,13451628
461600,26,13454515
461700,25,13457701
461800,22,13460852
461900,30,13463746
462000,19,13466536
462100,26,13469557
462200,38,13472425
462300,31,13475107
462400,23,13477988
462500,20,13480758
462600,25,13483479
462700,26,13486247
462800,22,13489087
462900,18,13491908
463000,26,13494577
463100,26,13497371
463200,26,13500032
463300,20,13502833
463400,39,13505847
463500,25,13508926
463600,31,13511592
463700,21,13514396
463800,27,13517310
463900,31,13520444
464000,29,13523398
464100,21,13526423
464200,30,13529426
464300,31,13532297
464400,18,13535398
464500,27,13538190
464600,26,13541192
464700,34,13544193
464800,20,13547399
464900,26,13550477
465000,25,13553118
465100,20,13555928
465200,19,13558803
465300,26,13561679
465400,38,13564376
465500,32,13567145
465600,40,13570283
465700,25,13573445
465800,27,13576557
465900,34,13579710
466000,19,13582576
466100,30,13585529
466200,26,13588681
466300,27,13591740
466400,32,13594811
466500,27,13597793
466600,26,13600781
466700,28,13603894
466800,33,13606863
466900,44,13610032
467000,18,13613160
467100,32,13615964
467200,24,13618666
467300,26,13621263
467400,20,13623991
467500,20,13626765
467600,20,13629543
467700,31,13632429
467800,28,13635173
467900,32,13638512
468000,29,13641585
468100,18,13644261
468200,25,13646977
468300,26,13649825
468400,27,13652838
468500,28,13655864
468600,42,13658804
468700,30,13661693
468800,33,13664829
468900,26,13667765
469000,18,13670974
469100,34,13673793
469200,27,13676629
469300,21,13679482
469400,20,13682414
469500,31,13685610
469600,27,13688342
469700,25,13691527
469800,38,13694654
469900,22,13697867
470000,27,13700707
470100,21,13703401
470200,26,13706485
470300,30,13709629
470400,27,13712662
470500,31,13715968
470600,25,13719162
470700,32,13722196
470800,33,13725369
470900,37,13728504
471000,42,13731768
471100,21,13734948
471200,26,13737769
471300,32,13741059
471400,28,13744019
471500,22,13747043
471600,26,13750102
471700,27,13752909
471800,27,13755999
471900,40,13759171
472000,37,13762373
472100,27,13765562
472200,27,13768326
472300,32,13771398
472400,26,13774634
472500,33,13777746
472600,34,13781038
472700,33,13783796
472800,27,13786823
472900,36,13789956
473000,31,13793053
473100,36,13796485
473200,26,13799259
473300,31,13802105
473400,30,13804930
473500,42,13807855
473600,30,13810923
473700,32,13813747
473800,31,13816602
473900,27,13819487
474000,26,13822557
474100,35,13825620
474200,27,13828405
474300,33,13831221
474400,20,13834231
474500,36,13837323
474600,37,13840537
474700,32,13843755
474800,28,13846945
474900,33,13850264
475000,34,13853577
475100,45,13856855
475200,23,13859919
475300,23,13862660
475400,25,13865487
475500,20,13868207
475600,24,13871155
475700,24,13873966
475800,31,13876687
475900,38,13879529
476000,27,13882201
476100,38,13885003
476200,17,13888040
476300,32,13890825
476400,30,13893775
476500,25,13896730
476600,36,13899733
476700,26,13902956
476800,30,13905689
476900,28,13908658
477000,20,13911542
477100,37,13914463
477200,31,13917654
477300,26,13920344
477400,19,13923018
477500,38,13926020
477600,27,13928898
477700,18,13932332
477800,35,13935211
477900,26,13938067
478000,31,13941068
478100,36,13943984
478200,54,13947434
478300,31,13950560
478400,36,13953517
478500,28,13956653
478600,26,13959712
478700,37,13962516
478800,25,13965761
478900,34,13968889
479000,22,13972034
479100,28,13975192
479200,33,13978469
479300,24,13981515
479400,26,13984450
479500,25,13987527
479600,25,13990421
479700,21,13993592
479800,31,13996466
479900,26,13999534
480000,33,14002686
480100,31,14005541
480200,26,14008585
480300,31,14011519
480400,25,14014607
480500,41,14017675
480600,31,14020689
480700,28,14023870
480800,26,14026959
480900,26,14029980
481000,26,14033154
481100,23,14036335
481200,27,14039643
481300,20,14042798
481400,27,14045587
481500,24,14048509
481600,25,14051490
481700,21,14054418
481800,29,14057876
481900,33,14060678
482000,26,14063545
482100,22,14066567
482200,28,14069632
482300,26,14072823
482400,27,14075911
482500,21,14078685
482600,25,14081642
482700,27,14084729
482800,28,14088011
482900,32,14090969
483000,29,14094419
483100,28,14097406
483200,31,14100540
483300,39,14103966
483400,24,14107009
483500,30,14109731
483600,24,14112608
483700,41,14115458
483800,32,14118563
483900,27,14121560
484000,20,14124685
484100,30,14127907
484200,39,14130624
484300,32,14133804
484400,19,14136889
484500,31,14139653
484600,27,14142904
484700,46,14145870
484800,31,14148965
484900,26,14152071
485000,20,14155317
485100,27,14158279
485200,20,14161299
485300,34,14164360
485400,21,14167602
485500,28,14170346
485600,28,14173265
485700,26,14176279
485800,28,14179235
485900,31,14182293
486000,31,14185400
486100,23,14188278
486200,37,14191336
486300,41,14194473
486400,40,14197637
486500,26,14200676
486600,26,14203621
486700,35,14206619
486800,36,14209740
486900,33,14212951
487000,27,14215958
487100,29,14219066
487200,21,14222246
487300,22,14225439
487400,24,14228641
487500,21,14231705
487600,21,14234572
487700,21,14237404
487800,23,14240284
487900,38,14243290
488000,35,14246259
488100,21,14249013
488200,28,14252260
488300,34,14255287
488400,27,14258592
488500,31,14261899
488600,32,14264890
488700,29,14268224
488800,22,14271320
488900,27,14274432
489000,22,14277472
489100,34,14280465
489200,45,14283573
489300,24,14286550
489400,34,14289892
489500,28,14293262
489600,25,14296278
489700,27,14299113
489800,22,14302112
489900,28,14305250
490000,26,14308459
490100,28,14311452
490200,28,14314660
490300,34,14317970
490400,32,14320895
490500,28,14324143
490600,26,14327318
490700,32,14330506
490800,26,14333546
490900,32,14336496
491000,30,14339852
491100,33,14342864
491200,27,14345988
491300,24,14349187
491400,23,14352730
491500,30,14356209
491600,24,14359310
491700,29,14362106
491800,22,14365049
491900,26,14367806
492000,26,14370731
492100,25,14373481
492200,20,14376128
492300,30,14379047
492400,26,14381766
492500,23,14384600
492600,20,14387315
492700,36,14389957
492800,29,14393238
492900,25,14396063
493000,28,14399339
493100,38,14402432
493200,19,14405314
493300,23,14408385
493400,36,14411353
493500,34,14414583
493600,18,14417855
493700,18,14420464
493800,26,14423440
493900,25,14426359
494000,26,14429376
494100,20,14432508
494200,22,14435716
494300,31,14438672
494400,40,14441993
494500,21,14445097
494600,30,14448198
494700,30,14451138
494800,25,14454137
494900,22,14457256
495000,30,14460284
495100,39,14463306
495200,20,14466350
495300,30,14469237
495400,31,14472182
495500,27,14475331
495600,43,14478474
495700,36,14481611
495800,34,14484655
495900,31,14487528
496000,30,14490746
496100,26,14493951
496200,27,14497043
496300,30,14499661
496400,20,14502604
496500,30,14505505
496600,37,14508579
496700,29,14511536
496800,19,14514301
496900,20,14517367
497000,21,14520350
497100,27,14523250
497200,35,14526519
497300,23,14529668
497400,32,14532695
497500,33,14535633
497600,26,14538872
497700,19,14542056
497800,26,14544788
497900,32,14547580
498000,20,14550481
498100,28,14553337
498200,20,14556322
498300,25,14559076
498400,41,14562450
498500,27,14565788
498600,29,14568936
498700,26,14572369
498800,21,14575379
498900,23,14578389
499000,28,14581402
499100,38,14584443
499200,37,14587716
499300,31,14590554
499400,40,14593741
499500,30,14596923
499600,33,14599930
499700,33,14602856
499800,20,14605887
499900,30,14609058
500000,30,14612162
500100,25,14615164
500200,32,14618071
500300,41,14620987
500400,26,14623747
500500,20,14626629
500600,28,14629703
500700,28,14632615
500800,41,14635752
500900,27,14638791
501000,29,14641759
501100,28,14644619
501200,26,14647665
501300,21,14650605
501400,26,14653449
501500,39,14656585
501600,29,14659792
501700,33,14662919
501800,20,14666044
501900,31,14668917
502000,22,14672161
502100,26,14675152
502200,32,14678155
502300,31,14681138
502400,32,14683973
502500,27,14686981
502600,22,14690182
502700,38,14693067
502800,24,14696298
502900,32,14699212
503000,32,14702436
503100,33,14705369
503200,31,14708672
503300,28,14711943
503400,29,14715119
503500,24,14718183
503600,28,14721294
503700,38,14724462
503800,27,14727661
503900,21,14730594
504000,29,14733509
504100,21,14736358
504200,21,14739469
504300,37,14742391
504400,25,14745134
504500,22,14747960
504600,21,14750978
504700,44,14754029
504800,27,14757165
504900,19,14760041
505000,22,14762705
505100,27,14765733
505200,26,14768653
505300,33,14771727
505400,28,14775168
505500,22,14778283
505600,30,14781388
505700,27,14784616
505800,33,14787933
505900,28,14791149
506000,19,14794333
506100,34,14797480
506200,31,14800704
506300,29,14803828
506400,25,14806952
506500,26,14810111
506600,43,14813274
506700,28,14816486
506800,32,14819935
506900,32,14823169
507000,23,14826103
507100,34,14829318
507200,46,14832695
507300,28,14835996
507400,31,14839410
507500,39,14842735
507600,27,14846011
507700,33,14849266
507800,23,14852451
507900,40,14855931
508000,32,14858713
508100,25,14861679
508200,31,14864732
508300,26,14867975
508400,27,14871092
508500,30,14873944
508600,26,14876936
508700,38,14879956
508800,27,14883033
508900,22,14885864
509000,20,14888755
509100,32,14891916
509200,28,14894851
509300,27,14897801
509400,39,14901000
509500,37,14903957
509600,22,14906818
509700,23,14909787
509800,27,14912614
509900,34,14915977
510000,27,14919136
510100,21,14921861
510200,46,14925147
510300,37,14928160
510400,25,14931188
510500,20,14934221
510600,21,14937298
510700,28,14940401
510800,27,14943627
510900,30,14946814
511000,21,14949831
511100,27,14952621
511200,39,14955681
511300,21,14958827
511400,22,14962060
511500,29,14965129
511600,23,14968252
511700,39,14971126
511800,31,14974348
511900,42,14977474
512000,36,14980680
512100,28,14983611
512200,26,14986614
512300,30,14989456
512400,31,14992427
