N,T,Total_T
90200,1357991,56259082991
90300,1360492,56395190864
90400,1364138,56531625646
90500,1365251,56668057701
90600,1367513,56804796360
90700,1369521,56941676285
90800,1373282,57078788549
90900,1373427,57216164252
91000,1376462,57353742986
91100,1381900,57491470809
91200,1380412,57629388567
91300,1381214,57767543248
91400,1385664,57905860173
91500,1389074,58044396445
91600,1390827,58183215015
91700,1389666,58322116032
91800,1398694,58461475001
91900,1401121,58601062374
92000,1398789,58740840078
92100,1408351,58882023802
92200,1400407,59022816481
92300,1403413,59163355940
92400,1406419,59303875434
92500,1404953,59445516691
92600,1409031,59586769998
92700,1416821,59727897365
92800,1413370,59869206077
92900,1417217,60010689564
93000,1418874,60152427981
93100,1421256,60294603953
93200,1422565,60436878256
93300,1423750,60579405850
93400,1425199,60722035743
93500,1500337,60865699007
93600,1428943,61008701487
93700,1435730,61152422038
93800,1437373,61295978788
93900,1435607,61439564990
94000,1436734,61583407757
94100,1442575,61727565626
94200,1440949,61871767521
94300,1445125,62016260666
94400,1445272,62160793302
94500,1448947,62305511201
94600,1447672,62450422606
94700,1456692,62595610074
94800,1454895,62741045579
94900,1454649,62886576868
95000,1462113,63032287866
95100,1460950,63178220103
95200,1458954,63324328100
95300,1461281,63471373076
95400,1462578,63617939182
95500,1469696,63764591231
95600,1470026,63911449508
95700,1471001,64058475394
95800,1471232,64205775549
95900,1475636,64353732801
96000,1481035,64501501275
96100,1478954,64649505278
96200,1481911,64797596137
96300,1482389,64945866246
96400,1487817,65094589824
96500,1488724,65243332202
96600,1492732,65392483217
96700,1496914,65541952087
96800,1492482,65691612496
96900,1498725,65841559181
97000,1504990,65991634603
97100,1506838,66141889839
97200,1513123,66292384265
97300,1513386,66443331877
97400,1510917,66594490783
97500,1512697,66745796825
97600,1511861,66897257204
97700,1519810,67049025020
97800,1521463,67201040145
97900,1521466,67353176900
98000,1531473,67505529075
98100,1525420,67658059479
98200,1527363,67810767984
98300,1528356,67963750409
98400,1531804,68116990845
98500,1531844,68270231762
98600,1534521,68423681760
98700,1539945,68577337783
98800,1539215,68731291275
98900,1541036,68885417937
99000,1546231,69039847044
99100,1544276,69194368342
99200,1545926,69349079502
99300,1548530,69503984407
99400,1550750,69659222815
99500,1552412,69814571553
99600,1555805,69970158174
99700,1560337,70125766359
99800,1556105,70281710674
99900,1559825,70437913216
