N,T,Total_T
1719300,126,264852755
1719400,154,264868205
1719500,166,264884899
1719600,155,264902004
1719700,168,264919536
1719800,196,264938102
1719900,182,264955008
1720000,152,264972967
1720100,167,264991251
1720200,167,265009997
1720300,206,265029444
1720400,102,265042530
1720500,129,265054978
1720600,114,265068179
1720700,157,265081601
1720800,126,265095648
1720900,115,265109096
1721000,127,265122685
1721100,125,265137316
1721200,142,265151694
1721300,155,265167014
1721400,130,265181271
1721500,139,265194876
1721600,101,265209719
1721700,140,265223704
1721800,141,265238990
1721900,140,265254160
1722000,129,265269006
1722100,163,265284834
1722200,153,265300293
1722300,183,265316968
1722400,100,265332758
1722500,114,265346238
1722600,141,265360400
1722700,141,265374706
1722800,140,265389791
1722900,127,265405448
1723000,154,265420112
1723100,168,265435480
1723200,130,265451263
1723300,155,265467497
1723400,114,265484690
1723500,158,265498939
1723600,143,265514275
1723700,152,265529994
1723800,155,265546248
1723900,195,265563670
1724000,141,265579088
1724100,155,265595724
1724200,152,265612787
1724300,168,265630327
1724400,181,265648621
1724500,128,265662224
1724600,140,265676137
1724700,140,265690656
1724800,113,265705539
1724900,154,265720834
1725000,127,265735502
1725100,155,265750470
1725200,128,265766475
1725300,167,265782293
1725400,170,265799043
1725500,155,265815599
1725600,130,265830491
1725700,127,265846525
1725800,153,265861951
1725900,167,265878611
1726000,142,265895006
1726100,154,265911189
1726200,180,265928517
1726300,182,265945317
1726400,153,265963351
1726500,125,265980127
1726600,127,265994976
1726700,171,266010574
1726800,139,266026180
1726900,169,266042698
1727000,142,266059572
1727100,184,266075650
1727200,154,266092432
1727300,154,266109417
1727400,167,266127080
1727500,142,266145282
1727600,156,266161032
1727700,167,266177710
1727800,164,266194858
1727900,181,266212448
1728000,128,266231191
1728100,166,266247818
1728200,167,266265721
1728300,182,266284083
1728400,169,266302840
1728500,208,266322547
1728600,128,266336074
1728700,157,266349982
1728800,113,266364448
1728900,125,266379257
1729000,151,266394731
1729100,142,266409325
1729200,140,266424440
1729300,141,266440359
1729400,165,266456333
1729500,182,266473056
1729600,115,266488391
1729700,140,266503234
1729800,129,266519279
1729900,165,266534890
1730000,151,266551584
1730100,156,266567940
1730200,155,266584188
1730300,192,266601614
1730400,153,266618378
1730500,166,266636307
1730600,127,266652983
1730700,142,266667875
1730800,156,266683621
1730900,156,266699103
1731000,166,266715693
1731100,154,266732527
1731200,127,266748756
1731300,167,266765445
1731400,153,266782507
1731500,183,266800304
1731600,129,266818437
1731700,167,266834220
1731800,167,266850965
1731900,183,266868065
1732000,155,266885609
1732100,142,266904124
1732200,165,266920946
1732300,181,266938812
1732400,169,266957173
1732500,180,266975892
1732600,204,266995735
1732700,157,267010183
1732800,127,267025577
1732900,139,267041254
1733000,139,267057449
1733100,181,267074425
1733200,141,267090224
1733300,166,267106703
1733400,156,267123923
1733500,194,267141295
1733600,170,267159305
1733700,143,267175780
1733800,153,267192077
1733900,153,267209404
1734000,168,267226554
1734100,181,267244517
1734200,168,267262161
1734300,183,267279684
1734400,141,267298432
1734500,180,267316347
1734600,179,267335531
1734700,154,267353336
1734800,137,267369586
1734900,181,267386779
1735000,166,267403651
1735100,196,267421628
1735200,141,267439588
1735300,153,267457087
1735400,178,267475221
1735500,180,267493529
1735600,181,267512497
1735700,153,267531710
1735800,182,267549060
1735900,195,267567093
1736000,157,267585550
1736100,184,267604564
1736200,155,267624558
1736300,192,267642813
1736400,181,267662065
1736500,195,267681676
1736600,193,267701769
1736700,234,267723083
1736800,101,267734808
1736900,112,267747435
1737000,113,267760508
1737100,127,267774103
1737200,141,267789553
1737300,126,267802555
1737400,140,267816430
1737500,140,267830997
1737600,119,267845860
1737700,153,267861169
1737800,114,267874898
1737900,140,267888594
1738000,112,267903212
1738100,154,267917718
1738200,154,267933086
1738300,156,267948074
1738400,128,267962991
1738500,129,267979060
1738600,153,267994544
1738700,167,268011224
1738800,113,268026343
1738900,126,268039801
1739000,155,268054425
1739100,153,268068533
1739200,126,268083838
1739300,127,268098980
1739400,127,268113786
1739500,163,268129364
1739600,143,268144941
1739700,166,268161388
1739800,126,268177878
1739900,169,268192580
1740000,144,268207948
1740100,140,268223595
1740200,154,268239856
1740300,140,268256991
1740400,154,268272707
1740500,168,268289382
1740600,168,268306507
1740700,183,268324115
1740800,87,268342814
1740900,126,268355478
1741000,126,268369437
1741100,140,268383827
1741200,127,268398656
1741300,167,268414472
1741400,141,268429887
1741500,170,268445195
1741600,130,268461033
1741700,142,268477206
1741800,165,268494074
1741900,139,268508924
1742000,139,268524005
1742100,141,268539890
1742200,168,268555935
1742300,183,268572699
1742400,127,268588888
1742500,153,268605075
1742600,141,268622421
1742700,180,268639400
1742800,167,268657363
1742900,141,268673595
1743000,139,268688468
1743100,183,268704584
1743200,141,268719973
1743300,152,268736591
1743400,144,268753085
1743500,154,268769280
1743600,166,268786365
1743700,167,268803244
1743800,182,268821241
1743900,155,268838943
1744000,125,268855144
1744100,169,268871830
1744200,152,268888762
1744300,185,268906483
1744400,142,268924792
1744500,181,268941973
1744600,180,268959955
1744700,194,268978404
1744800,168,268997167
1744900,101,269016765
1745000,127,269029563
1745100,140,269043500
1745200,127,269057897
1745300,139,269072757
1745400,170,269088729
1745500,157,269102923
1745600,127,269118235
1745700,140,269133929
1745800,142,269150098
1745900,182,269167035
1746000,128,269181758
1746100,153,269196826
1746200,140,269212703
1746300,179,269228781
1746400,153,269245506
1746500,141,269261561
1746600,154,269277858
1746700,154,269295142
1746800,164,269312161
1746900,180,269330106
1747000,141,269346215
1747100,155,269361111
1747200,114,269377282
1747300,155,269392577
1747400,154,269409225
1747500,153,269425684
1747600,142,269441886
1747700,180,269459017
1747800,167,269475794
1747900,194,269493706
1748000,129,269511185
1748100,142,269527298
1748200,165,269544109
1748300,169,269561044
1748400,168,269578786
1748500,154,269596961
1748600,182,269614263
1748700,195,269632231
1748800,157,269650621
1748900,180,269669386
1749000,114,269688827
1749100,153,269703056
1749200,142,269718350
1749300,154,269735131
1749400,152,269751395
1749500,194,269768833
1749600,138,269784273
1749700,153,269800883
1749800,155,269817886
1749900,169,269835394
1750000,181,269853776
1750100,153,269869632
1750200,167,269886232
1750300,170,269903368
1750400,139,269920956
1750500,180,269938953
1750600,156,269956276
1750700,184,269973991
1750800,153,269992536
1750900,195,270010946
1751000,193,270030170
1751100,167,270047436
1751200,142,270063708
1751300,140,270081099
1751400,167,270097955
1751500,180,270115900
1751600,154,270133619
1751700,166,270151181
1751800,195,270169775
1751900,191,270187859
1752000,167,270207124
1752100,154,270225707
1752200,156,270243229
1752300,194,270261483
1752400,168,270279765
1752500,194,270298803
1752600,165,270318292
1752700,206,270336957
1752800,180,270356229
1752900,181,270375775
1753000,194,270395928
1753100,115,270417131
1753200,127,270430193
1753300,142,270444166
1753400,139,270458581
1753500,155,270473495
1753600,100,270489697
1753700,143,270503703
1753800,142,270519003
1753900,155,270534752
1754000,139,270551036
1754100,179,270568222
1754200,140,270582650
1754300,169,270597954
1754400,130,270613823
1754500,139,270629982
1754600,169,270646781
1754700,154,270662635
1754800,154,270679050
1754900,153,270696247
1755000,179,270713577
1755100,196,270731557
1755200,116,270747359
1755300,139,270762227
1755400,126,270778278
1755500,168,270793906
1755600,155,270810560
1755700,154,270826847
1755800,152,270843057
1755900,192,270860399
1756000,156,270877171
1756100,169,270895018
1756200,143,270912225
1756300,154,270928405
1756400,166,270945511
1756500,169,270962396
1756600,178,270980291
1756700,168,270998265
1756800,141,271015752
1756900,180,271033668
1757000,168,271052911
1757100,196,271071812
1757200,113,271090732
1757300,154,271105215
1757400,153,271120513
1757500,169,271136274
1757600,141,271152550
1757700,128,271169826
1757800,155,271185289
1757900,164,271201993
1758000,154,271219072
1758100,164,271236612
1758200,192,271255160
1758300,172,271270745
1758400,142,271287493
1758500,156,271304504
1758600,153,271321957
1758700,191,271340165
1758800,153,271357388
1758900,178,271375197
1759000,168,271393658
1759100,206,271412360
1759200,179,271431630
1759300,140,271448455
1759400,153,271464714
1759500,152,271482024
1759600,167,271499152
1759700,178,271517080
1759800,166,271534755
1759900,184,271552339
1760000,141,271571099
1760100,181,271589086
1760200,179,271608336
1760300,169,271626797
1760400,154,271644385
1760500,193,271662832
1760600,179,271680982
1760700,207,271700141
1760800,155,271720641
1760900,165,271739325
1761000,195,271758694
1761100,191,271778178
1761200,190,271798461
1761300,128,271818200
1761400,154,271832864
1761500,170,271848211
1761600,127,271864022
1761700,152,271880229
1761800,128,271897507
1761900,171,271913098
1762000,155,271929803
1762100,167,271946873
1762200,166,271964460
1762300,207,271983166
1762400,138,271998668
1762500,155,272015297
1762600,156,272032354
1762700,165,272049901
1762800,177,272068262
1762900,167,272085327
1763000,181,272103228
1763100,185,272121629
1763200,151,272140493
1763300,192,272159700
1763400,142,272176355
1763500,168,272192709
1763600,138,272210044
1763700,181,272227219
1763800,179,272245245
1763900,184,272262888
1764000,156,272280489
1764100,155,272299071
1764200,180,272317163
1764300,194,272336369
1764400,156,272354775
1764500,164,272372210
1764600,195,272391772
1764700,193,272409859
1764800,165,272429066
1764900,165,272448177
1765000,165,272466877
1765100,206,272486392
1765200,179,272505888
1765300,208,272526231
1765400,141,272545971
1765500,186,272562084
1765600,155,272578827
1765700,154,272595771
1765800,165,272613318
1765900,155,272631726
1766000,167,272648811
1766100,179,272666732
1766200,181,272685112
1766300,195,272703908
1766400,127,272723963
1766500,167,272740678
1766600,166,272758662
1766700,181,272777045
1766800,165,272795767
1766900,206,272815476
1767000,182,272833774
1767100,205,272852963
1767200,167,272872713
1767300,182,272892753
1767400,207,272913529
1767500,169,272931443
1767600,166,272949171
1767700,168,272967630
1767800,192,272986149
1767900,204,273005432
1768000,154,273024259
1768100,180,273043015
1768200,168,273063932
1768300,206,273083453
1768400,193,273104074
1768500,183,273123666
1768600,184,273142410
1768700,221,273162390
1768800,177,273181717
1768900,197,273202147
1769000,182,273222535
1769100,194,273242579
1769200,210,273263514
1769300,208,273284214
1769400,221,273305930
1769500,116,273325220
1769600,87,273337386
1769700,127,273350049
1769800,114,273363020
1769900,140,273376684
1770000,102,273391084
1770100,141,273404287
1770200,140,273418337
1770300,158,273432767
1770400,128,273447711
1770500,101,273463696
1770600,129,273476535
1770700,140,273490506
1770800,129,273504898
1770900,141,273519734
1771000,169,273535747
1771100,153,273549951
1771200,127,273565279
1771300,140,273580959
1771400,144,273597205
1771500,184,273614192
1771600,114,273627840
1771700,137,273641602
1771800,126,273656147
1771900,171,273670901
1772000,139,273686273
1772100,130,273701031
1772200,140,273717034
1772300,141,273733044
1772400,152,273748801
1772500,171,273765486
1772600,142,273781034
1772700,154,273795903
1772800,115,273812083
1772900,154,273827404
1773000,156,273844049
1773100,154,273860468
1773200,142,273876755
1773300,181,273894026
1773400,169,273910911
1773500,194,273928871
1773600,100,273945510
1773700,114,273958993
1773800,142,273973214
1773900,141,273987536
1774000,140,274002675
1774100,127,274018382
1774200,154,274033088
1774300,172,274048512
1774400,125,274064414
1774500,151,274080727
1774600,114,274097998
1774700,155,274112305
1774800,142,274127715
1774900,153,274143516
1775000,153,274159802
1775100,196,274177297
1775200,143,274192792
1775300,155,274209450
1775400,156,274226591
1775500,167,274244149
1775600,181,274262518
1775700,142,274277288
1775800,155,274292603
1775900,153,274308549
1776000,127,274324810
1776100,167,274341552
1776200,143,274358702
1776300,169,274375127
1776400,143,274392501
1776500,180,274409690
1776600,180,274427735
1776700,169,274444531
1776800,139,274460874
1776900,138,274478295
1777000,166,274495191
1777100,182,274513146
1777200,152,274530926
1777300,168,274548458
1777400,194,274567049
1777500,193,274585170
1777600,167,274604455
1777700,116,274621641
1777800,113,274635217
1777900,157,274649543
1778000,127,274663851
1778100,155,274678984
1778200,128,274694637
1778300,172,274709439
1778400,140,274724827
1778500,139,274740555
1778600,154,274756920
1778700,128,274773950
1778800,139,274788392
1778900,154,274803745
1779000,153,274819571
1779100,169,274835884
1779200,116,274853432
1779300,154,274868798
1779400,156,274885510
1779500,171,274902662
1779600,154,274920264
1779700,193,274938705
1779800,142,274953322
1779900,167,274968629
1780000,127,274984479
1780100,140,275000672
1780200,169,275017550
1780300,157,275033478
1780400,154,275050010
1780500,153,275067297
1780600,185,275084691
1780700,193,275102719
1780800,129,275119430
1780900,154,275135656
1781000,141,275153077
1781100,183,275170143
1781200,168,275188185
1781300,168,275205890
1781400,168,275223500
1781500,207,275242263
1781600,167,275260423
1781700,181,275279646
1781800,129,275297177
1781900,140,275312082
1782000,153,275327877
1782100,158,275343455
1782200,169,275360078
1782300,156,275376929
1782400,129,275393201
1782500,166,275409978
1782600,153,275427005
1782700,180,275444811
1782800,127,275462974
1782900,169,275478873
1783000,168,275495660
1783100,179,275512856
1783200,155,275530433
1783300,140,275549049
1783400,168,275565998
1783500,183,275584011
1783600,168,275602485
1783700,184,275621287
1783800,206,275641211
1783900,168,275656960
1784000,144,275673720
1784100,154,275690755
1784200,155,275708325
1784300,194,275726547
1784400,154,275743766
1784500,182,275761581
1784600,169,275780107
1784700,213,275798814
1784800,182,275818171
1784900,154,275836041
1785000,168,275853774
1785100,168,275872440
1785200,179,275890866
1785300,197,275910125
1785400,178,275929144
1785500,193,275948027
1785600,156,275968135
1785700,196,275987425
1785800,192,276007987
1785900,126,276025451
1786000,114,276038968
1786100,155,276053425
1786200,140,276067575
1786300,171,276082841
1786400,114,276098185
1786500,127,276113000
1786600,154,276128496
1786700,153,276144133
1786800,152,276160548
1786900,126,276177136
1787000,154,276191765
1787100,170,276207131
1787200,131,276222930
1787300,153,276239114
1787400,125,276256353
1787500,168,276271967
1787600,154,276288699
1787700,167,276305722
1787800,169,276323280
1787900,209,276343030
1788000,128,276357221
1788100,143,276372469
1788200,139,276388182
1788300,155,276404347
1788400,167,276421448
1788500,153,276437112
1788600,166,276453695
1788700,169,276470834
1788800,143,276488354
1788900,180,276506307
1789000,142,276522634
1789100,166,276538970
1789200,141,276556273
1789300,180,276573453
1789400,179,276591351
1789500,182,276608960
1789600,154,276626513
1789700,156,276645140
1789800,182,276663214
1789900,193,276682376
1790000,125,276699448
1790100,140,276714259
1790200,170,276730207
1790300,167,276745655
1790400,143,276762385
1790500,141,276778879
1790600,142,276795047
1790700,180,276812017
1790800,154,276828927
1790900,177,276846656
1791000,140,276864428
1791100,181,276880542
1791200,154,276897261
1791300,154,276914211
1791400,167,276931849
1791500,155,276950271
1791600,166,276967350
1791700,180,276985245
1791800,180,277004735
1791900,194,277023527
1792000,113,277043517
1792100,150,277058800
1792200,153,277075483
1792300,167,277092553
1792400,156,277110116
1792500,194,277128527
1792600,164,277145478
1792700,193,277163447
1792800,154,277181828
1792900,167,277200512
1793000,194,277219894
1793100,170,277237464
1793200,168,277255190
1793300,167,277273628
1793400,196,277292190
1793500,207,277311467
1793600,154,277330334
1793700,180,277349046
1793800,166,277368963
1793900,205,277388437
1794000,193,277408931
1794100,142,277426395
1794200,141,277441254
1794300,185,277457377
1794400,141,277472805
1794500,154,277489421
1794600,142,277505881
1794700,153,277522037
1794800,168,277539093
1794900,166,277555913
1795000,182,277573820
1795100,156,277591472
1795200,127,277607694
1795300,166,277624409
1795400,154,277641409
1795500,182,277659068
1795600,142,277677381
1795700,180,277694588
1795800,181,277712598
1795900,194,277731051
1796000,166,277749868
1796100,126,277769565
1796200,155,277785024
1796300,168,277801709
1796400,151,277818841
1796500,167,277836373
1796600,193,277854949
1796700,182,277871847
1796800,152,277889848
1796900,170,277908158
1797000,166,277926897
1797100,207,277946379
1797200,155,277963757
1797300,178,277981484
1797400,167,277999929
1797500,207,278018578
1797600,182,278037884
1797700,167,278056564
1797800,184,278075371
1797900,182,278095249
1798000,193,278114838
1798100,206,278135351
1798200,156,278153326
1798300,168,278169534
1798400,129,278187069
1798500,168,278203743
1798600,167,278221652
1798700,167,278239376
1798800,153,278256917
1798900,195,278275364
1799000,181,278293546
1799100,208,278312769
1799200,141,278332612
1799300,154,278350100
1799400,178,278368210
1799500,183,278386397
1799600,179,278405383
1799700,164,278424885
1799800,195,278443438
1799900,205,278462684
1800000,167,278482346
1800100,193,278502423
1800200,138,278523304
1800300,180,278540193
1800400,167,278558150
1800500,181,278576507
1800600,181,278595323
1800700,220,278615279
1800800,165,278633396
1800900,179,278652569
1801000,182,278672193
1801100,196,278692235
1801200,209,278713174
1801300,178,278731729
1801400,197,278750918
1801500,195,278770673
1801600,168,278790764
1801700,207,278811296
1801800,181,278831184
1801900,207,278851411
1802000,183,278872571
1802100,220,278893581
1802200,218,278915489
1802300,141,278932256
1802400,112,278945778
1802500,114,278960470
1802600,140,278974600
1802700,152,278989902
1802800,125,279005064
1802900,142,279019898
1803000,168,279035880
1803100,170,279051262
1803200,142,279067969
1803300,124,279083943
1803400,128,279098814
1803500,166,279114367
1803600,138,279129953
1803700,167,279146449
1803800,140,279163324
1803900,180,279179414
1804000,156,279196151
1804100,153,279213145
1804200,166,279230780
1804300,128,279248834
1804400,144,279263254
1804500,154,279278540
1804600,152,279294318
1804700,165,279310562
1804800,115,279328055
1804900,153,279343346
1805000,154,279360044
1805100,168,279377129
1805200,156,279394701
1805300,194,279413137
1805400,156,279428895
1805500,182,279445528
1805600,141,279462591
1805700,155,279480044
1805800,180,279498115
1805900,169,279515360
1806000,168,279533092
1806100,167,279551562
1806200,192,279570130
1806300,206,279589419
1806400,115,279605733
1806500,142,279620548
1806600,130,279636593
1806700,167,279653294
1806800,152,279670029
1806900,155,279686368
1807000,155,279702587
1807100,194,279720074
1807200,156,279736851
1807300,166,279754771
1807400,141,279771964
1807500,156,279788188
1807600,169,279805287
1807700,166,279822134
1807800,180,279840044
1807900,166,279858089
1808000,140,279875629
1808100,182,279893617
1808200,166,279911923
1808300,192,279930822
1808400,126,279949990
1808500,166,279965814
1808600,168,279982547
1808700,184,279999643
1808800,156,280017249
1808900,139,280035836
1809000,166,280052729
1809100,182,280070717
1809200,169,280089113
1809300,183,280107831
1809400,208,280127639
1809500,182,280144621
1809600,155,280162603
1809700,166,280180919
1809800,166,280199698
1809900,206,280219187
1810000,165,280237684
1810100,193,280256669
1810200,179,280276428
1810300,220,280296371
1810400,193,280316957
1810500,125,280333366
1810600,138,280348248
1810700,141,280364242
1810800,152,280379964
1810900,170,280396633
1811000,156,280412928
1811100,167,280429162
1811200,127,280446677
1811300,168,280463360
1811400,167,280481334
1811500,152,280498446
1811600,142,280514687
1811700,178,280531869
1811800,168,280548688
1811900,192,280566653
1812000,141,280584634
1812100,152,280602110
1812200,181,280620251
1812300,182,280638497
1812400,181,280657492
1812500,140,280676426
1812600,167,280692384
1812700,182,280709144
1812800,142,280726240
1812900,167,280743760
1813000,142,280762267
1813100,180,280779247
1813200,169,280797247
1813300,181,280815601
1813400,181,280834340
1813500,223,280854279
1813600,156,280871167
1813700,166,280889076
1813800,167,280907472
1813900,182,280926258
1814000,193,280945881
1814100,181,280964206
1814200,193,280984334
1814300,196,281004076
1814400,171,281024123
1814500,209,281044682
1814600,140,281061694
1814700,167,281078061
1814800,139,281095327
1814900,178,281112524
1815000,181,281130500
1815100,180,281148112
1815200,153,281165661
1815300,153,281184253
1815400,178,281202373
1815500,194,281221608
1815600,153,281240001
1815700,166,281257540
1815800,196,281276122
1815900,195,281294157
1816000,168,281313385
1816100,168,281332529
1816200,167,281351255
1816300,207,281370747
1816400,180,281390268
1816500,210,281410567
1816600,155,281430688
1816700,197,281448148
1816800,168,281466203
1816900,169,281484511
1817000,179,281503337
1817100,166,281522997
1817200,179,281541335
1817300,194,281560571
1817400,193,281580253
1817500,206,281600355
1817600,142,281621714
1817700,182,281639712
1817800,180,281659937
1817900,195,281679588
1818000,182,281699817
1818100,223,281721110
1818200,198,281740912
1818300,223,281761648
1818400,182,281782901
1818500,196,281804514
1818600,225,281826779
1818700,140,281842932
1818800,141,281858017
1818900,141,281873933
1819000,166,281889894
1819100,186,281906629
1819200,127,281922873
1819300,152,281939066
1819400,139,281956455
1819500,179,281973405
1819600,168,281991347
1819700,154,282008247
1819800,155,282024438
1819900,193,282041949
1820000,154,282058808
1820100,169,282076705
1820200,156,282094491
1820300,169,282112063
1820400,183,282130501
1820500,180,282148746
1820600,195,282167916
1820700,156,282186556
1820800,129,282202830
1820900,167,282219610
1821000,155,282236693
1821100,178,282254494
1821200,140,282272898
1821300,182,282290197
1821400,179,282308257
1821500,196,282326765
1821600,168,282345651
1821700,140,282365509
1821800,170,282382431
1821900,179,282400437
1822000,170,282418888
1822100,183,282437668
1822200,206,282457555
1822300,197,282475831
1822400,167,282495132
1822500,180,282514775
1822600,182,282534886
1822700,218,282555750
1822800,141,282572373
1822900,167,282588892
1823000,155,282606167
1823100,194,282623725
1823200,167,282641829
1823300,155,282659288
1823400,165,282677007
1823500,169,282695609
1823600,181,282714068
1823700,200,282733351
1823800,166,282751633
1823900,178,282769226
1824000,141,282788011
1824100,184,282806025
1824200,180,282825260
1824300,182,282844388
1824400,167,282863244
1824500,204,282883014
1824600,195,282902476
1824700,220,282923047
1824800,139,282942849
1824900,155,282960310
1825000,183,282978453
1825100,181,282997771
1825200,180,283016827
1825300,167,283036408
1825400,194,283055019
1825500,209,283074343
1825600,170,283094082
1825700,197,283114217
1825800,157,283135281
1825900,192,283153610
1826000,183,283172866
1826100,196,283192549
1826200,195,283212732
1826300,233,283234117
1826400,180,283253552
1826500,195,283274107
1826600,195,283295102
1826700,207,283316547
1826800,222,283338874
1826900,155,283355375
1827000,167,283371983
1827100,166,283389133
1827200,141,283406679
1827300,180,283424661
1827400,156,283441998
1827500,184,283459724
1827600,151,283478265
1827700,192,283496679
1827800,193,283515920
1827900,180,283534030
1828000,152,283551545
1828100,155,283570153
1828200,180,283588222
1828300,194,283607402
1828400,167,283626439
1828500,183,283645145
1828600,207,283665011
1828700,206,283685456
1828800,181,283705991
1828900,154,283725440
1829000,153,283742968
1829100,193,283761216
1829200,166,283779464
1829300,193,283798501
1829400,165,283817919
1829500,203,283836572
1829600,182,283855841
1829700,183,283875411
1829800,193,283895554
1829900,169,283916424
1830000,178,283934782
1830100,195,283953986
1830200,195,283973623
1830300,208,283993711
1830400,151,284015072
1830500,194,284034268
1830600,193,284054791
1830700,206,284075728
1830800,195,284097137
1830900,235,284119478
1831000,165,284136874
1831100,190,284154820
1831200,153,284173204
1831300,166,284191905
1831400,192,284211299
1831500,178,284229868
1831600,181,284248863
1831700,180,284268637
1831800,206,284288504
1831900,219,284309060
1832000,153,284328401
1832100,179,284347146
1832200,165,284368075
1832300,205,284387570
1832400,196,284408136
1832500,195,284428406
1832600,194,284448458
1832700,233,284469739
1832800,194,284490367
1832900,206,284512143
1833000,166,284532841
1833100,181,284551598
1833200,192,284571209
1833300,191,284590597
1833400,206,284610993
1833500,193,284631633
1833600,167,284651664
1833700,207,284672201
1833800,190,284693072
1833900,220,284714629
1834000,166,284736692
1834100,210,284756370
1834200,208,284776932
1834300,223,284797906
1834400,194,284819339
1834500,179,284841865
1834600,206,284862548
1834700,220,284884410
1834800,206,284906738
1834900,220,284929445
1835000,248,284953233
1835100,119,284964406
1835200,93,284975808
1835300,101,284987573
1835400,102,284999775
1835500,147,285012786
1835600,100,285024668
1835700,127,285038214
1835800,119,285051517
1835900,163,285065032
1836000,133,285079198
1836100,101,285091776
1836200,115,285104057
1836300,116,285117451
1836400,134,285130550
1836500,139,285144586
1836600,127,285158345
1836700,142,285171940
1836800,108,285186864
1836900,142,285200896
1837000,140,285216202
1837100,115,285230272
1837200,106,285242506
1837300,141,285255702
1837400,136,285268588
1837500,159,285282531
1837600,106,285296606
1837700,114,285310099
1837800,142,285324286
1837900,142,285338591
1838000,143,285353719
1838100,114,285369187
1838200,141,285382528
1838300,154,285396547
1838400,119,285411068
1838500,139,285425903
1838600,114,285441887
1838700,151,285456145
1838800,148,285471485
1838900,155,285487295
1839000,160,285503582
1839100,202,285521105
1839200,101,285532734
1839300,115,285545393
1839400,116,285558437
1839500,128,285571968
1839600,141,285586368
1839700,125,285599388
1839800,141,285613240
1839900,141,285627784
1840000,113,285642667
1840100,153,285658036
1840200,113,285671732
1840300,141,285685376
1840400,115,285700007
1840500,155,285714441
1840600,154,285729798
1840700,154,285744762
1840800,130,285759619
1840900,126,285775658
1841000,155,285791119
1841100,169,285807778
1841200,112,285822896
1841300,126,285836405
1841400,155,285851068
1841500,152,285865156
1841600,128,285880456
1841700,126,285895640
1841800,128,285910468
1841900,167,285926043
1842000,142,285941653
1842100,167,285958137
1842200,126,285974697
1842300,172,285989425
1842400,138,286004781
1842500,141,286020487
1842600,156,286036829
1842700,143,286054030
1842800,152,286069781
1842900,166,286086482
1843000,166,286103579
1843100,178,286121124
1843200,73,286139789
1843300,113,286151133
1843400,113,286163743
1843500,127,286176779
1843600,114,286190287
1843700,156,286204753
1843800,126,286217719
1843900,152,286231655
1844000,113,286246112
1844100,127,286260917
1844200,155,286276402
1844300,128,286289945
1844400,125,286303697
1844500,128,286318241
1844600,155,286332842
1844700,171,286348181
1844800,114,286363146
1844900,142,286377953
1845000,127,286393988
1845100,167,286409568
1845200,155,286426267
1845300,128,286441199
1845400,128,286454750
1845500,171,286469542
1845600,126,286483593
1845700,140,286498833
1845800,128,286513971
1845900,139,286528784
1846000,155,286544523
1846100,152,286560027
1846200,167,286576558
1846300,142,286592973
1846400,114,286607852
1846500,153,286623181
1846600,140,286638812
1846700,169,286655195
1846800,126,286672261
1846900,167,286688079
1847000,167,286704780
1847100,182,286721913
1847200,152,286739545
1847300,101,286757937
1847400,127,286770717
1847500,141,286784688
1847600,128,286799086
1847700,142,286813885
1847800,166,286829893
1847900,153,286844038
1848000,127,286859340
1848100,141,286875030
1848200,141,286891204
1848300,180,286908118
1848400,127,286922836
1848500,154,286938985
1848600,141,286954884
1848700,186,286970996
1848800,155,286987772
1848900,141,287003774
1849000,153,287020040
1849100,154,287037379
1849200,166,287054482
1849300,180,287072357
1849400,139,287088470
1849500,153,287103335
1849600,113,287119552
1849700,154,287134840
1849800,154,287151492
1849900,156,287167923
1850000,141,287184152
1850100,180,287201251
1850200,166,287218048
1850300,194,287235931
1850400,126,287253397
1850500,142,287269553
1850600,166,287286406
1850700,167,287303341
1850800,168,287321163
1850900,152,287339335
1851000,180,287356637
1851100,198,287374598
1851200,158,287392999
1851300,182,287411748
1851400,87,287430973
1851500,126,287442555
1851600,113,287455244
1851700,127,287468277
1851800,129,287481812
1851900,170,287496588
1852000,113,287509339
1852100,126,287523259
1852200,128,287537624
1852300,142,287552449
1852400,155,287568203
1852500,128,287581429
1852600,142,287596315
1852700,141,287610807
1852800,111,287625648
1852900,155,287640937
1853000,127,287655617
1853100,155,287670637
1853200,126,287686615
1853300,165,287702441
1853400,172,287719190
1853500,144,287733841
1853600,114,287747453
1853700,115,287762190
1853800,141,287776304
1853900,153,287791617
1854000,124,287806739
1854100,141,287821561
1854200,167,287837546
1854300,165,287852995
1854400,139,287869685
1854500,128,287885671
1854600,126,287900443
1854700,168,287916019
1854800,139,287931593
1854900,168,287948060
1855000,139,287964872
1855100,183,287980952
1855200,153,287997730
1855300,154,288014737
1855400,168,288032295
1855500,112,288050134
1855600,132,288063158
1855700,142,288077094
1855800,141,288091551
1855900,152,288106407
1856000,101,288122561
1856100,139,288136508
1856200,141,288151805
1856300,154,288167563
1856400,141,288183752
1856500,182,288200950
1856600,142,288215337
1856700,168,288230566
1856800,126,288246359
1856900,142,288262516
1857000,168,288279356
1857100,155,288295205
1857200,155,288311639
1857300,155,288328859
1857400,177,288346136
1857500,194,288364162
1857600,114,288379931
1857700,140,288394771
1857800,128,288410840
1857900,167,288426509
1858000,153,288443281
1858100,155,288459687
1858200,152,288475935
1858300,192,288493356
1858400,152,288510133
1858500,167,288527972
1858600,143,288545140
1858700,153,288561322
1858800,165,288578401
1858900,167,288595210
1859000,179,288613071
1859100,166,288631051
